trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.5, 'e': 0.9954175576293536}",30,0,-162.43283493400452,"{0: 16, 1: 3, 2: 9, 3: 1, 4: 1}",0
184,False,"{'a': 0.5, 'e': 0.9953673782671238}",25,3,-21.968419160171628,"{0: 12, 1: 5, 2: 5, 3: 0, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.9953169262958946}",25,8,-59.02412759721979,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 2}",1
186,False,"{'a': 0.5, 'e': 0.9952662017294838}",20,0,-101.72424614398204,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.9952152045817834}",20,0,-122.46978359346187,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
188,False,"{'a': 0.5, 'e': 0.9951639348667606}",30,0,-108.77573284310148,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.9951123925984571}",20,0,-116.77065259484341,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
190,False,"{'a': 0.5, 'e': 0.995060577790989}",20,0,-109.38050741075126,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.9950084904585474}",20,0,-71.74675692331593,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
192,False,"{'a': 0.5, 'e': 0.9949561306153978}",20,0,-117.25016662328842,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.9949034982758803}",30,0,-92.52564816609222,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.9948505934544098}",30,0,-152.16181313372996,"{0: 20, 1: 0, 2: 7, 3: 2, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.9947974161654759}",35,26,25.69413305029245,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.9947439664236424}",20,0,-120.31463906011052,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
197,False,"{'a': 0.5, 'e': 0.9946902442435482}",30,0,-224.42807270720903,"{0: 18, 1: 0, 2: 8, 3: 1, 4: 3}",0
198,False,"{'a': 0.5, 'e': 0.9946362496399065}",25,5,-53.70152403161677,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",1
199,False,"{'a': 0.5, 'e': 0.9945819826275053}",30,0,-213.85370844988248,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
200,False,"{'a': 0.5, 'e': 0.9945274432212071}",20,0,-106.34537117298363,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
201,False,"{'a': 0.5, 'e': 0.9944726314359491}",30,0,-101.67648973814828,"{0: 18, 1: 4, 2: 8, 3: 0, 4: 0}",0
202,False,"{'a': 0.5, 'e': 0.9944175472867428}",30,0,-128.01780326641222,"{0: 17, 1: 2, 2: 10, 3: 1, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.9943621907886748}",25,0,-176.88759422093486,"{0: 11, 1: 2, 2: 7, 3: 5, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.9943065619569059}",25,0,-142.21727166798215,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.9942506608066716}",20,0,-234.17658541799747,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 5}",0
206,False,"{'a': 0.5, 'e': 0.9941944873532819}",20,0,-139.1891122946078,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
207,False,"{'a': 0.5, 'e': 0.9941380416121215}",20,0,-97.2355366428683,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.9940813235986498}",20,0,-148.60293371005304,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.9940243333284005}",35,0,-164.5997374582614,"{0: 25, 1: 1, 2: 6, 3: 1, 4: 2}",0
210,False,"{'a': 0.5, 'e': 0.9939670708169818}",20,0,-68.6075568122847,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.9939095360800768}",25,0,-88.82139775842336,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.993851729133443}",30,0,-173.09328848192177,"{0: 14, 1: 5, 2: 9, 3: 1, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9937936499929124}",20,4,-11.652293458460747,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
214,False,"{'a': 0.5, 'e': 0.9937352986743916}",20,0,-151.89138406968786,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
215,False,"{'a': 0.5, 'e': 0.9936766751938617}",20,0,-113.91408195888776,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.9936177795673784}",25,0,-169.29510649522265,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
217,False,"{'a': 0.5, 'e': 0.9935586118110719}",30,0,-187.56826508101386,"{0: 13, 1: 7, 2: 7, 3: 2, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.9934991719411468}",25,0,-192.60369915292648,"{0: 11, 1: 4, 2: 7, 3: 1, 4: 2}",0
219,False,"{'a': 0.5, 'e': 0.9934394599738825}",25,0,-112.93300935435082,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.9933794759256328}",20,0,-113.91468963387565,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.993319219812826}",20,0,-180.12208469528014,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
222,False,"{'a': 0.5, 'e': 0.9932586916519648}",20,0,-169.7477290999514,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
223,False,"{'a': 0.5, 'e': 0.9931978914596266}",20,0,-98.97390698406484,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.9931368192524632}",20,0,-89.68208632367737,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
225,False,"{'a': 0.5, 'e': 0.993075475047201}",20,7,-54.35702908363933,"{0: 6, 1: 1, 2: 2, 3: 4, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.9930138588606405}",20,0,-193.53945699584654,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
227,False,"{'a': 0.5, 'e': 0.9929519707096575}",25,0,-112.07052533481328,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.9928898106112014}",30,0,-161.04855040553727,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
229,False,"{'a': 0.5, 'e': 0.9928273785822966}",20,0,-75.15246909033306,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.9927646746400419}",30,0,-169.2606307634615,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
231,False,"{'a': 0.5, 'e': 0.9927016988016104}",25,0,-91.72198800711749,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.9926384510842499}",25,0,-257.46372960579384,"{0: 14, 1: 1, 2: 3, 3: 3, 4: 4}",0
233,False,"{'a': 0.5, 'e': 0.9925749315052824}",25,0,-217.2123305948099,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
234,False,"{'a': 0.5, 'e': 0.9925111400821046}",25,0,-161.15262045176271,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
235,False,"{'a': 0.5, 'e': 0.9924470768321876}",20,0,-112.09923796537558,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
236,False,"{'a': 0.5, 'e': 0.9923827417730768}",25,0,-176.97401767849087,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
237,False,"{'a': 0.5, 'e': 0.9923181349223922}",25,0,-80.11264687441367,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
238,False,"{'a': 0.5, 'e': 0.9922532562978282}",30,0,-55.154931701352105,"{0: 26, 1: 1, 2: 1, 3: 2, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.9921881059171536}",25,0,-171.8473887701606,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
240,False,"{'a': 0.5, 'e': 0.9921226837982114}",30,0,-227.07835210259384,"{0: 16, 1: 5, 2: 4, 3: 2, 4: 3}",0
241,False,"{'a': 0.5, 'e': 0.9920569899589197}",25,0,-184.25155887681296,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
242,False,"{'a': 0.5, 'e': 0.9919910244172703}",20,0,-161.39092490622357,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 2}",0
243,False,"{'a': 0.5, 'e': 0.9919247871913297}",20,0,-46.52738868219231,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.9918582782992389}",25,0,-157.4916256931133,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
245,False,"{'a': 0.5, 'e': 0.9917914977592132}",20,0,-169.02765851969323,"{0: 8, 1: 4, 2: 3, 3: 4, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.9917244455895422}",30,0,-159.2789291799613,"{0: 15, 1: 3, 2: 9, 3: 3, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.9916571218085902}",20,0,-141.8970103322844,"{0: 11, 1: 0, 2: 5, 3: 3, 4: 1}",0
248,False,"{'a': 0.5, 'e': 0.9915895264347955}",30,0,-179.87904470582384,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
249,False,"{'a': 0.5, 'e': 0.9915216594866709}",20,0,-96.25240420201459,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.9914535209828039}",25,0,-179.01766315143058,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
251,False,"{'a': 0.5, 'e': 0.9913851109418561}",20,0,-148.08802304766544,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
252,False,"{'a': 0.5, 'e': 0.9913164293825633}",25,0,-137.91074705214774,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
253,False,"{'a': 0.5, 'e': 0.9912474763237359}",25,0,-144.00676038021714,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.9911782517842587}",25,0,-133.59796251646748,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.9911087557830907}",20,0,-105.1537644908234,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.9910389883392653}",30,0,-116.21529757235567,"{0: 19, 1: 6, 2: 3, 3: 1, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.9909689494718903}",20,0,-125.66576042253655,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
258,False,"{'a': 0.5, 'e': 0.9908986392001478}",20,0,-97.97126575077536,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.9908280575432941}",25,0,-65.12827677918146,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.9907572045206601}",30,0,-217.49511726550963,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
261,False,"{'a': 0.5, 'e': 0.9906860801516507}",25,0,-214.27434965100886,"{0: 13, 1: 5, 2: 3, 3: 0, 4: 4}",0
262,False,"{'a': 0.5, 'e': 0.9906146844557455}",25,0,-75.96736976029568,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.9905430174524981}",20,0,-136.1554423884189,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
264,False,"{'a': 0.5, 'e': 0.9904710791615364}",20,0,-42.89740981833408,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
265,False,"{'a': 0.5, 'e': 0.9903988696025628}",25,0,-146.14700902792399,"{0: 13, 1: 2, 2: 7, 3: 3, 4: 0}",0
266,False,"{'a': 0.5, 'e': 0.9903263887953538}",25,0,-126.46256719551646,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.9902536367597605}",20,0,-129.9645801571904,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
268,False,"{'a': 0.5, 'e': 0.9901806135157079}",20,0,-142.0087574047389,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
269,False,"{'a': 0.5, 'e': 0.9901073190831954}",25,0,-117.25522264912762,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.9900337534822967}",20,0,-81.37269945854898,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.98995991673316}",20,0,-151.10450522284125,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
272,False,"{'a': 0.5, 'e': 0.9898858088560073}",25,0,-120.70705562771131,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
273,False,"{'a': 0.5, 'e': 0.9898114298711352}",35,22,-16.393632068062338,"{0: 7, 1: 3, 2: 1, 3: 2, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.9897367797989146}",25,9,-28.238916883414078,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
275,False,"{'a': 0.5, 'e': 0.9896618586597903}",25,0,-71.72531392876043,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.9895866664742815}",20,0,-101.18920112597425,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.9895112032629818}",30,0,-142.377537578617,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
278,False,"{'a': 0.5, 'e': 0.9894354690465588}",35,11,-97.37734523688417,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 2}",1
279,False,"{'a': 0.5, 'e': 0.9893594638457546}",20,0,-110.43577517467949,"{0: 8, 1: 7, 2: 4, 3: 0, 4: 1}",0
280,False,"{'a': 0.5, 'e': 0.989283187681385}",30,0,-177.75832301974944,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
281,False,"{'a': 0.5, 'e': 0.9892066405743407}",20,0,-131.46654254310656,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
282,False,"{'a': 0.5, 'e': 0.9891298225455861}",30,0,-179.18778309754504,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
283,False,"{'a': 0.5, 'e': 0.9890527336161599}",25,0,-77.6905402564975,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.9889753738071752}",25,0,-151.1327144054702,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
285,False,"{'a': 0.5, 'e': 0.9888977431398188}",20,0,-108.7661019872169,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
286,False,"{'a': 0.5, 'e': 0.9888198416353524}",20,0,-124.20029049241859,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
287,False,"{'a': 0.5, 'e': 0.9887416693151113}",20,3,-82.28651275969423,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 2}",1
288,False,"{'a': 0.5, 'e': 0.9886632262005052}",35,0,-144.7907039440716,"{0: 22, 1: 3, 2: 7, 3: 3, 4: 0}",0
289,False,"{'a': 0.5, 'e': 0.9885845123130179}",25,0,-294.3135853461359,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 6}",0
290,False,"{'a': 0.5, 'e': 0.9885055276742074}",25,0,-70.02085613090449,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.9884262723057059}",25,0,-145.25543612053997,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
292,False,"{'a': 0.5, 'e': 0.9883467462292196}",30,0,-105.39446396208098,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.9882669494665289}",25,0,-95.90807094896132,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
294,False,"{'a': 0.5, 'e': 0.9881868820394885}",20,0,-92.17336754303476,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.9881065439700268}",25,0,-168.6972778334254,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
296,False,"{'a': 0.5, 'e': 0.988025935280147}",20,0,-80.469238598587,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.9879450559919257}",20,0,-119.86037814941494,"{0: 11, 1: 6, 2: 1, 3: 0, 4: 2}",0
298,False,"{'a': 0.5, 'e': 0.9878639061275142}",25,0,-138.65412055110357,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
299,False,"{'a': 0.5, 'e': 0.9877824857091375}",20,0,-148.83117753134616,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.9877007947590948}",20,0,-130.11745410061081,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
301,False,"{'a': 0.5, 'e': 0.9876188332997595}",20,2,-46.93771998610329,"{0: 11, 1: 4, 2: 0, 3: 2, 4: 1}",1
302,False,"{'a': 0.5, 'e': 0.987536601353579}",25,11,20.497259147989826,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.9874540989430749}",30,0,-53.339483291846825,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.9873713260908427}",20,6,-11.853752295645087,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
305,False,"{'a': 0.5, 'e': 0.9872882828195519}",20,0,-83.13500851411182,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
306,False,"{'a': 0.5, 'e': 0.9872049691519464}",20,5,-7.837043546758522,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.987121385110844}",20,0,-109.61666825486522,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.9870375307191364}",30,0,-138.83202658556414,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",0
309,False,"{'a': 0.5, 'e': 0.9869534059997894}",20,0,-140.36091835855362,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
310,False,"{'a': 0.5, 'e': 0.986869010975843}",20,0,-104.11889883012311,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
311,False,"{'a': 0.5, 'e': 0.9867843456704111}",30,0,-153.78123442613042,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
312,False,"{'a': 0.5, 'e': 0.9866994101066816}",20,0,-137.6913471189531,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
313,False,"{'a': 0.5, 'e': 0.9866142043079165}",20,0,-113.68255850924682,"{0: 11, 1: 1, 2: 5, 3: 3, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.9865287282974518}",20,0,-49.256805561204224,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.9864429820986974}",20,0,-194.93955283615958,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
316,False,"{'a': 0.5, 'e': 0.9863569657351373}",20,0,-260.14451453094085,"{0: 8, 1: 0, 2: 6, 3: 2, 4: 4}",0
317,False,"{'a': 0.5, 'e': 0.9862706792303296}",20,0,-239.46105319259033,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 5}",0
318,False,"{'a': 0.5, 'e': 0.9861841226079061}",25,0,-122.17075476120779,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
319,False,"{'a': 0.5, 'e': 0.9860972958915728}",25,0,-155.42436414878517,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 2}",0
320,False,"{'a': 0.5, 'e': 0.9860101991051096}",25,0,-156.15849982922427,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
321,False,"{'a': 0.5, 'e': 0.9859228322723702}",20,0,-170.28053315415087,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
322,False,"{'a': 0.5, 'e': 0.9858351954172828}",30,0,-170.4711957191937,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
323,False,"{'a': 0.5, 'e': 0.985747288563849}",35,0,-184.7600842197303,"{0: 24, 1: 3, 2: 5, 3: 0, 4: 3}",0
324,False,"{'a': 0.5, 'e': 0.9856591117361444}",25,0,-172.3952223811195,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
325,False,"{'a': 0.5, 'e': 0.9855706649583188}",20,0,-59.83486339385102,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.9854819482545958}",20,0,-64.4586743735393,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.9853929616492729}",25,7,-67.77916794376083,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 2}",1
328,False,"{'a': 0.5, 'e': 0.9853037051667217}",25,0,-66.113197338928,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
329,False,"{'a': 0.5, 'e': 0.9852141788313874}",25,5,-62.90911618657478,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",1
330,False,"{'a': 0.5, 'e': 0.9851243826677893}",20,9,-25.985699582449215,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 1}",1
331,False,"{'a': 0.5, 'e': 0.9850343167005207}",25,0,-194.79739984929824,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
332,False,"{'a': 0.5, 'e': 0.9849439809542484}",20,0,-217.48492259627716,"{0: 9, 1: 1, 2: 5, 3: 2, 4: 3}",0
333,False,"{'a': 0.5, 'e': 0.9848533754537137}",25,0,-92.06090386043992,"{0: 13, 1: 6, 2: 6, 3: 0, 4: 0}",0
334,False,"{'a': 0.5, 'e': 0.9847625002237311}",25,0,-148.81444900303882,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
335,False,"{'a': 0.5, 'e': 0.9846713552891895}",20,0,-92.62639253772106,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
336,False,"{'a': 0.5, 'e': 0.9845799406750515}",25,0,-58.2311061428745,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
337,False,"{'a': 0.5, 'e': 0.9844882564063533}",25,0,-142.3737880625402,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
338,False,"{'a': 0.5, 'e': 0.9843963025082055}",25,0,-223.7189082012009,"{0: 14, 1: 2, 2: 3, 3: 3, 4: 3}",0
339,False,"{'a': 0.5, 'e': 0.984304079005792}",25,0,-150.10348394579384,"{0: 13, 1: 2, 2: 6, 3: 4, 4: 0}",0
340,False,"{'a': 0.5, 'e': 0.9842115859243709}",20,0,-77.65294658044273,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
341,False,"{'a': 0.5, 'e': 0.9841188232892738}",20,0,-77.4035991190194,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.9840257911259065}",25,0,-130.002572217431,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
343,False,"{'a': 0.5, 'e': 0.9839324894597484}",25,0,-138.3006963130163,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
344,False,"{'a': 0.5, 'e': 0.9838389183163528}",30,0,-165.7581355775124,"{0: 19, 1: 1, 2: 6, 3: 3, 4: 1}",0
345,False,"{'a': 0.5, 'e': 0.9837450777213468}",30,0,-269.6455472876763,"{0: 17, 1: 1, 2: 6, 3: 2, 4: 4}",0
346,False,"{'a': 0.5, 'e': 0.983650967700431}",25,19,43.280483109509525,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.9835565882793803}",20,0,6.595215673721633,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.983461939484043}",20,0,-81.88076509923455,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
349,False,"{'a': 0.5, 'e': 0.9833670213403414}",25,9,-126.30475838260654,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 3}",1
350,False,"{'a': 0.5, 'e': 0.9832718338742713}",25,0,-182.3290002429431,"{0: 7, 1: 7, 2: 9, 3: 1, 4: 1}",0
351,False,"{'a': 0.5, 'e': 0.9831763771119025}",30,0,-198.91135648990652,"{0: 19, 1: 1, 2: 4, 3: 4, 4: 2}",0
352,False,"{'a': 0.5, 'e': 0.9830806510793786}",25,0,-160.20969312039517,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
353,False,"{'a': 0.5, 'e': 0.9829846558029167}",20,0,-133.08131057522797,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
354,False,"{'a': 0.5, 'e': 0.9828883913088079}",20,0,-15.533676426324085,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.9827918576234168}",35,0,-132.4330689471347,"{0: 24, 1: 4, 2: 5, 3: 1, 4: 1}",0
356,False,"{'a': 0.5, 'e': 0.9826950547731819}",30,0,-133.33050834244293,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
357,False,"{'a': 0.5, 'e': 0.9825979827846152}",20,0,-62.41579623568401,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
358,False,"{'a': 0.5, 'e': 0.9825006416843027}",20,0,-121.33063165734981,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
359,False,"{'a': 0.5, 'e': 0.9824030314989041}",20,0,-162.97892933679748,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
360,False,"{'a': 0.5, 'e': 0.9823051522551522}",30,0,-153.23954011866203,"{0: 14, 1: 7, 2: 6, 3: 3, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.9822070039798545}",20,0,-51.779566452286375,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.9821085866998912}",35,0,-216.90909454737346,"{0: 22, 1: 1, 2: 7, 3: 3, 4: 2}",0
363,False,"{'a': 0.5, 'e': 0.9820099004422168}",25,0,-130.45210933446353,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
364,False,"{'a': 0.5, 'e': 0.9819109452338594}",30,13,-57.19735900878043,"{0: 9, 1: 1, 2: 6, 3: 0, 4: 1}",1
365,False,"{'a': 0.5, 'e': 0.9818117211019203}",30,0,-86.87641006839915,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.981712228073575}",20,0,-110.76696802223674,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
